Site,Transect Number,Date,Time,Meter,Point,Substrate,Living cover,Genus,Species,Quadrat Notes,Transect notes 
3,33T,3/14/22,10:00 AM,6,14,rk,ta,,,,
3,33T,3/14/22,10:00 AM,6,15,rk,ta,,,,
3,33T,3/14/22,10:00 AM,6,16,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,1,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,2,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,3,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,4,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,5,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,6,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,7,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,8,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,9,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,10,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,11,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,12,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,13,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,14,rk,nm,Ec,ma,Echinometra mathei,
3,33T,3/14/22,10:00 AM,8,15,rk,ta,,,,
3,33T,3/14/22,10:00 AM,8,16,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,1,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,2,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,3,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,4,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,5,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,6,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,7,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,8,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,9,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,10,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,11,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,12,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,13,rk,sc,Po,uc,Porites massive,
3,33T,3/14/22,10:00 AM,10,14,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,15,rk,ta,,,,
3,33T,3/14/22,10:00 AM,10,16,rk,ta,,,,
3,15,3/14,9:47 AM,0,1,rk,no,,,"Mussels: Brachidontes crebristriatus, nahawele, li'i li'i","Rocky intertidal with Ulva enteromorpha growth and red turf. Some Pahoehoe lava flats with large (50-80cm), irregular boulders. Rocks look mostly clean with little algal growth. 2-3m from sandy beach inland. Wide shallow shelf ~10 m wide between beach and water level, but would be wet with high tide. "
3,15,3/14,9:47 AM,0,2,rk,ma,u,uc,,
3,15,3/14,9:47 AM,0,3,rk,ta,,,,
3,15,3/14,9:47 AM,0,4,rk,ta,,,,
3,15,3/14,9:47 AM,0,5,rk,no,,,,
3,15,3/14,9:47 AM,0,6,rk,ma,u,uc,,
3,15,3/14,9:47 AM,0,7,rk,ma,u,uc,,
3,15,3/14,9:47 AM,0,8,rk,ta, ,,,
3,15,3/14,9:47 AM,0,9,rk,ta,,,,
3,15,3/14,9:47 AM,0,10,rk,ma,u,uc,,
3,15,3/14,9:47 AM,0,11,rk,ma,u,uc,,
3,15,3/14,9:47 AM,0,12,rk,no,,,,
3,15,3/14,9:47 AM,0,13,rk,ta,,,,
3,15,3/14,9:47 AM,0,14,rk,ta,,,,
3,15,3/14,9:47 AM,0,15,rk,no,,,,
3,15,3/14,9:47 AM,0,16,rk,mf,,,microbial film,
3,15,3/14,9:47 AM,2,1,rk,ta,,,,
3,15,3/14,9:47 AM,2,2,rk,ta,,,,
3,15,3/14,9:47 AM,2,3,rk,no,,,,
3,15,3/14,9:47 AM,2,4,rk,mf,,,,
3,15,3/14,9:47 AM,2,5,rk,ta,,,,
3,15,3/14,9:47 AM,2,6,rk,no,,,,
3,15,3/14,9:47 AM,2,7,rk,ta,,,,
3,15,3/14,9:47 AM,2,8,rk,no,,,,
3,15,3/14,9:47 AM,2,9,rk,ta,,,,
3,15,3/14,9:47 AM,2,10,rk,ta,,,,
3,15,3/14,9:47 AM,2,11,rk,ta,,,,
3,15,3/14,9:47 AM,2,12,rk,ma,ah,uc,ahnfeltiopsis,
3,15,3/14,9:47 AM,2,13,rk,ta,,,,
3,15,3/14,9:47 AM,2,14,rk,ta,,,,
3,15,3/14,9:47 AM,2,15,rk,ta,,,,
3,15,3/14,9:47 AM,2,16,rk,ta,,,,
3,15,3/14,9:47 AM,4,1,rk,ta,u,e,enteromorpha,
3,15,3/14,9:47 AM,4,2,rk,ta,,,,
3,15,3/14,9:47 AM,4,3,rk,ta,,,,
3,15,3/14,9:47 AM,4,4,rk,ta,,,,
3,15,3/14,9:47 AM,4,5,rk,ta,,,,
3,15,3/14,9:47 AM,4,6,rk,ta,,,,
3,15,3/14,9:47 AM,4,7,rk,ta,,,,
3,15,3/14,9:47 AM,4,8,rk,ta,,,,
3,15,3/14,9:47 AM,4,9,rk,ta,,,,
3,15,3/14,9:47 AM,4,10,rk,ta,,,,
3,15,3/14,9:47 AM,4,11,rk,ta,,,,
3,15,3/14,9:47 AM,4,12,rk,ma,u,e,,
3,15,3/14,9:47 AM,4,13,rk,ta,,,,
3,15,3/14,9:47 AM,4,14,rk,ta,,,,
3,15,3/14,9:47 AM,4,15,rk,ta,,,,
3,15,3/14,9:47 AM,4,16,rk,ta,,,,
3,15,3/14,9:47 AM,6,1,rk,ma,u,uc,,
3,15,3/14,9:47 AM,6,2,rk,no,,,,
3,15,3/14,9:47 AM,6,3,rk,no,,,,
3,15,3/14,9:47 AM,6,4,rk,ta,,,,
3,15,3/14,9:47 AM,6,5,rk,ma,u,uc,,
3,15,3/14,9:47 AM,6,6,rk,ta,,,,
3,15,3/14,9:47 AM,6,7,rk,ma,ah,uc,,
3,15,3/14,9:47 AM,6,8,rk,ta,,,,
3,15,3/14,9:47 AM,6,9,rk,ta,,,,
3,15,3/14,9:47 AM,6,10,rk,ma,u,uc,,
3,15,3/14,9:47 AM,6,11,rk,ta,,,,
3,15,3/14,9:47 AM,6,12,rk,ta,,,,
3,15,3/14,9:47 AM,6,13,rk,ma,u,uc,,
3,15,3/14,9:47 AM,6,14,rk,ta,,,,
3,15,3/14,9:47 AM,6,15,rk,ma,u,uc,,
3,15,3/14,9:47 AM,6,16,rk,ma,ah,uc,,
3,15,3/14,9:47 AM,8,1,rk,ta,,,,
3,15,3/14,9:47 AM,8,2,rk,ta,,,,
3,15,3/14,9:47 AM,8,3,rk,ta,,,,
3,15,3/14,9:47 AM,8,4,rk,ma,u,uc,,
3,15,3/14,9:47 AM,8,5,rk,ta,,,,
3,15,3/14,9:47 AM,8,6,rk,ta,,,,
3,15,3/14,9:47 AM,8,7,rk,ma,u,uc,,
3,15,3/14,9:47 AM,8,8,rk,ta,,,,
3,15,3/14,9:47 AM,8,9,rk,ta,,,,
3,15,3/14,9:47 AM,8,10,rk,ta,,,,
3,15,3/14,9:47 AM,8,11,rk,ta,,,,
3,15,3/14,9:47 AM,8,12,rk,ma,ah,uc,,
3,15,3/14,9:47 AM,8,13,rk,ma,u,uc,,
3,15,3/14,9:47 AM,8,14,rk,ma,ah,uc,,
3,15,3/14,9:47 AM,8,15,rk,ta,,,,
3,15,3/14,9:47 AM,8,16,rk,ta,,,,
3,15,3/14,9:47 AM,10,1,rk,ta,,,,
3,15,3/14,9:47 AM,10,2,rk,ta,,,,
3,15,3/14,9:47 AM,10,3,rk,no,,,,
3,15,3/14,9:47 AM,10,4,rk,ta,,,,
3,15,3/14,9:47 AM,10,5,rk,ta,,,,
3,15,3/14,9:47 AM,10,6,rk,ta,,,,
3,15,3/14,9:47 AM,10,7,rk,ta,,,,
3,15,3/14,9:47 AM,10,8,rk,ma,ah,uc,,
3,15,3/14,9:47 AM,10,9,rk,ma,ah,uc,,
3,15,3/14,9:47 AM,10,10,rk,ta,,,,
3,15,3/14,9:47 AM,10,11,rk,ta,,,,
3,15,3/14,9:47 AM,10,12,rk,ca,,,,
3,15,3/14,9:47 AM,10,13,rk,ta,,,,
3,15,3/14,9:47 AM,10,14,rk,ta,,,,
3,15,3/14,9:47 AM,10,15,rk,ta,,,,
3,15,3/14,9:47 AM,10,16,rk,ta,,,,
3,16,3/14/22,7:58 AM,0,1,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,2,rk,ma,u,e,~8cm long,"Kolea bird, small other seabird (sanderling, hunakai bird) family of 3, herron hunting in rocks, pupu limpets ~300 from .75cm-10mm. Pupu=Nerita picea. Same rocky intertidal shelf as the previous transect, but further north. Shelf extends ~10 m offshore, with tidepools near the water line. This transect is at the shoreward side, about 3m from the sandy beach. Dry with little water in the cracks. Strange coating of ""microbial film"" mixed with U. enteromorpha. We noticed the inland, springward Ulva tends to be enteromorpha at this site, giving way to U. lactuca growth forms where the tide line was at low tide. Perhaps U. lactuca forms cannot persist the prolonged exposure to air that these U. enteromorpha are experiencing. "
3,16,3/14/22,7:58 AM,0,3,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,4,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,5,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,6,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,7,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,8,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,9,rk,mf,,,,
3,16,3/14/22,7:58 AM,0,10,rk,no,,,,
3,16,3/14/22,7:58 AM,0,11,rk,no,,,,
3,16,3/14/22,7:58 AM,0,12,rk,no,,,,
3,16,3/14/22,7:58 AM,0,13,rk,no,,,,
3,16,3/14/22,7:58 AM,0,14,rk,no,,,,
3,16,3/14/22,7:58 AM,0,15,rk,no,,,,
3,16,3/14/22,7:58 AM,0,16,rk,no,,,,
3,16,3/14/22,7:58 AM,2,1,rk,ma,u,e,,
3,16,3/14/22,7:58 AM,2,2,rk,ma,u,e,,
3,16,3/14/22,7:58 AM,2,3,rk,ma,u,e,,
3,16,3/14/22,7:58 AM,2,4,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,5,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,6,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,7,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,8,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,9,rk,no,,,,
3,16,3/14/22,7:58 AM,2,10,rk,no,,,,
3,16,3/14/22,7:58 AM,2,11,rk,ma,u,e,,
3,16,3/14/22,7:58 AM,2,12,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,13,rk,no,,,,
3,16,3/14/22,7:58 AM,2,14,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,15,rk,mf,,,,
3,16,3/14/22,7:58 AM,2,16,rk,mf,,,,
3,16,3/14/22,7:58 AM,4,1,rk,ma,u,e,,
3,16,3/14/22,7:58 AM,4,2,rk,ma,u,e,,
3,16,3/14/22,7:58 AM,4,3,rk,mf,,,,
3,16,3/14/22,7:58 AM,4,4,rk,mf,,,,
3,16,3/14/22,7:58 AM,4,5,rk,ma,u,e,,
3,16,3/14/22,7:58 AM,4,6,rk,ma,u,e,,
